note,velocity,position,duration
39,88,30240,227
51,88,30240,227
40,88,30480,119
52,88,30480,119
41,88,30720,455
53,88,30720,455
41,80,31200,119
53,80,31440,119
41,80,31680,119
53,80,31920,119
41,80,32160,119
53,80,32400,119
41,80,32640,119
53,80,32880,119
32,80,33120,119
44,80,33360,119
32,80,33600,119
44,80,33840,119
32,80,34080,119
44,80,34320,119
32,80,34560,119
44,80,34800,119
37,80,35040,119
49,80,35280,119
37,80,35520,119
49,80,35760,119
37,80,36000,119
49,80,36240,119
37,80,36480,119
49,80,36720,119
39,80,36960,119
51,80,37200,119
39,80,37440,119
51,80,37680,119
39,80,37920,119
51,80,38160,119
40,80,38400,119
52,80,38640,119
41,80,38880,119
53,80,39120,119
41,80,39360,119
53,80,39600,119
41,80,39840,119
53,80,40080,119
41,80,40320,119
53,80,40560,119
32,80,40800,119
44,80,41040,119
32,80,41280,119
44,80,41520,119
32,80,41760,119
44,80,42000,119
32,80,42240,119
44,80,42480,119
37,80,42720,119
49,80,42960,119
37,80,43200,119
49,80,43440,119
37,80,43680,119
49,80,43920,119
37,80,44160,119
49,80,44400,119
39,80,44640,119
51,80,44640,119
39,80,45120,119
51,80,45120,119
39,80,45600,119
51,80,45600,119
39,80,45840,119
51,80,45840,119
40,80,46080,119
52,80,46080,119
40,80,46320,119
52,80,46320,119
56,91,46560,227
37,80,46560,119
49,80,46560,119
53,91,46800,227
49,80,46800,341
56,91,47040,227
49,80,47160,341
53,91,47280,227
56,91,47520,227
49,80,47520,119
53,91,47760,227
53,91,48000,227
51,91,48240,227
49,80,48240,119
53,91,48480,341
41,80,48480,119
41,80,48720,341
56,91,48840,113
41,80,49080,341
53,91,49200,227
41,80,49440,227
29,80,49680,227
32,80,49920,227
36,80,50160,227
56,91,50400,227
37,80,50400,119
49,80,50400,119
53,91,50640,227
49,80,50640,341
56,91,50880,227
49,80,51000,341
53,91,51120,227
56,91,51360,227
49,80,51360,119
53,91,51600,227
53,91,51840,227
51,91,52080,227
49,80,52080,119
60,91,52320,227
41,80,52320,119
53,80,52320,119
53,80,52560,341
60,91,52800,455
53,80,52920,341
58,91,53280,455
53,80,53280,119
56,91,53760,455
53,80,54000,119
37,68,54240,119
49,68,54240,119
53,68,54480,227
56,68,54480,227
61,68,54480,227
53,68,54720,113
56,68,54840,113
61,68,54840,113
37,68,55200,119
49,68,55200,119
37,68,55920,119
49,68,55920,119
41,68,56160,119
53,68,56160,119
53,68,56400,227
56,68,56400,227
60,68,56400,227
53,68,56640,113
56,68,56760,113
60,68,56760,113
41,68,57120,119
53,68,57120,119
41,69,57840,119
53,69,57840,119
37,73,58080,227
49,73,58080,227
53,75,58320,227
56,75,58320,227
49,78,58560,113
53,80,58680,113
56,80,58680,113
49,82,58920,113
53,84,59040,227
56,84,59040,227
49,86,59280,113
53,88,59400,113
56,88,59400,113
49,91,59640,113
37,92,59760,227
49,92,59760,227
39,96,60000,455
51,96,60000,455
39,112,61200,119
27,112,61440,455
