note,velocity,position,duration
60,78,114000,500
52,78,114500,500
57,78,115000,500
52,78,115500,500
38,78,116000,500
50,78,116000,500
57,78,116500,500
62,78,117000,500
57,78,117500,500
66,78,118000,500
57,78,118500,500
62,78,119000,500
57,78,119500,502
31,78,120002,498
43,78,120500,500
47,78,121000,500
50,78,121500,500
55,78,122000,500
59,78,122500,500
62,78,123000,500
55,78,123500,500
67,78,124000,500
62,78,124500,500
59,78,125000,500
55,78,125500,500
50,78,126000,500
47,78,126500,500
43,78,127000,1000
48,78,128000,1500
36,78,128000,1500
48,78,129500,500
52,78,130000,1000
55,78,130000,1000
60,78,130000,1000
48,78,131000,500
36,78,131000,500
47,78,131500,1000
35,78,131500,1000
43,78,132500,500
50,78,133000,500
55,78,133500,500
59,78,134000,500
55,78,134500,500
50,78,135000,500
43,78,135500,500
33,78,136000,500
45,78,136000,500
52,78,136500,500
57,78,137000,500
60,78,137500,500
50,78,138000,500
38,78,138000,500
50,78,138500,500
54,78,139000,500
57,78,139000,500
31,78,139500,1000
43,78,139500,1000
43,78,140500,500
50,78,141000,500
55,78,141500,500
59,78,142000,500
55,78,142500,500
50,78,143000,500
43,78,143500,500
33,78,144000,1500
45,78,144000,1500
45,78,145500,500
57,78,146000,1000
52,78,146000,1000
48,78,146000,1000
45,78,147000,500
33,78,147500,1000
45,78,148500,500
52,78,149000,500
57,78,149500,500
60,78,150000,500
57,78,150500,500
52,78,151000,500
45,78,151500,500
38,78,152000,500
50,78,152000,500
62,78,152500,500
57,78,153000,500
54,78,153500,500
50,78,154000,500
45,78,154500,500
42,78,155000,500
38,78,155500,500
38,78,156000,0
26,78,156000,500
38,78,156500,500
26,78,156500,500
26,73,157000,500
38,73,157000,500
26,73,157500,500
38,73,157500,500
43,73,160000,1000
31,73,160000,1000
59,73,161000,500
55,73,161000,500
50,73,161500,500
43,73,162000,500
50,73,162500,500
59,73,163000,500
55,73,163000,500
50,73,163500,500
43,73,164000,500
50,73,164500,500
59,73,165000,500
55,73,165000,500
50,73,165500,500
43,73,166000,500
50,73,166500,500
59,73,167000,500
55,73,167000,500
50,73,167500,500
48,73,168000,1000
36,73,168000,1000
64,73,169000,500
60,73,169000,500
