note,velocity,position,duration
87,96,390000,1000
77,96,391000,1000
89,96,391000,1000
74,96,392000,500
86,96,392000,500
72,96,392500,500
84,96,392500,500
74,96,393000,500
86,96,393000,500
72,96,393500,1000
84,96,393500,1000
77,96,393500,1000
72,96,394500,500
84,96,394500,500
74,96,395000,500
86,96,395000,500
75,96,395500,500
87,96,395500,500
77,96,396000,500
89,96,396000,500
77,96,396500,500
89,96,396500,500
77,96,397000,500
89,96,397000,500
77,96,397500,500
89,96,397500,500
77,96,398000,500
89,96,398000,500
75,96,398500,500
87,96,398500,500
74,96,399000,500
86,96,399000,500
75,96,399500,500
87,96,399500,500
77,96,400000,500
89,96,400000,500
77,96,400500,500
89,96,400500,500
77,96,401000,500
89,96,401000,500
77,96,401500,500
89,96,401500,500
82,96,402500,500
94,96,402500,500
81,96,403000,500
93,96,403000,500
82,96,403500,500
94,96,403500,500
77,96,404500,500
89,96,404500,500
77,96,405000,500
89,96,405000,500
77,96,405500,500
89,96,405500,500
77,96,406000,500
89,96,406000,500
75,96,406500,500
87,96,406500,500
74,96,407000,500
86,96,407000,500
75,96,407500,500
87,96,407500,500
77,96,408000,500
84,96,408000,500
89,96,408000,500
77,96,408500,500
89,96,408500,500
77,96,409000,500
89,96,409000,500
77,96,409500,500
89,96,409500,500
86,96,410500,500
98,96,410500,500
84,96,411000,500
96,96,411000,500
82,96,411500,500
94,96,411500,500
79,96,412500,500
87,96,412500,500
91,96,412500,500
79,96,413000,500
87,96,413000,500
91,96,413000,500
79,96,413500,500
91,96,413500,500
87,96,413500,500
79,96,414000,500
91,96,414000,500
87,96,414000,500
79,96,414500,500
91,96,414500,500
87,96,414500,500
81,96,415000,500
93,96,415000,500
82,96,415500,500
94,96,415500,500
91,96,415500,500
87,96,415500,500
77,96,416500,500
86,96,416500,500
89,96,416500,500
77,96,417000,500
89,96,417000,500
86,96,417000,500
77,96,417500,500
86,96,417500,500
89,96,417500,500
74,96,418000,1000
86,96,418000,1000
77,96,419000,1000
86,96,419000,1000
89,96,419000,1000
75,96,420000,2000
87,96,420000,2000
84,96,420000,2000
77,96,422000,1500
89,96,422000,1500
84,96,422000,1500
77,96,423500,500
89,96,423500,500
82,96,424000,1000
89,96,424000,1000
94,96,424000,1000
81,96,425000,1000
89,96,425000,1000
93,96,425000,1000
79,96,426000,1000
91,96,426000,1000
81,96,427000,500
93,96,427000,500
89,96,427000,500
81,96,427500,500
89,96,427500,500
93,96,427500,500
81,96,428000,1500
93,96,428000,1500
87,96,428000,1500
82,96,429500,500
87,96,429500,500
94,96,429500,500
82,96,430000,1500
87,96,430000,1500
94,96,430000,1500
77,96,431500,500
89,96,431500,500
82,96,432000,1000
94,96,432000,1000
89,96,432000,1000
81,96,433000,1000
89,96,433000,1000
93,96,433000,1000
79,96,434000,1000
91,96,434000,1000
81,96,435000,500
93,96,435000,500
89,96,435000,500
93,96,435500,500
89,96,435500,500
81,96,435500,500
89,96,436000,1500
93,96,436000,1500
81,96,436000,1500
89,96,437500,500
94,96,437500,500
82,96,437500,500
89,96,438000,1000
94,96,438000,1000
82,96,438000,1000
96,96,439000,500
84,96,439000,500
93,96,439500,500
81,96,439500,500
94,96,440000,3000
91,96,440000,3000
86,96,440000,3000
82,96,440000,3000
81,96,444000,1500
87,96,444000,1500
93,96,444000,1500
82,96,445500,500
87,96,445500,500
94,96,445500,500
82,96,446000,1500
94,96,446000,1500
87,96,446000,1500
77,96,447500,500
89,96,447500,500
82,96,448000,1000
94,96,448000,1000
89,96,448000,1000
81,96,449000,1000
89,96,449000,1000
93,96,449000,1000
79,96,450000,1000
91,96,450000,1000
81,96,451000,1000
93,96,451000,1000
89,96,451000,1000
81,96,452000,1500
93,96,452000,1500
89,96,452000,1500
82,96,453500,500
89,96,453500,500
94,96,453500,500
82,96,454000,1500
89,96,454000,1500
94,96,454000,1500
89,96,455500,1500
77,80,455500,1500
86,96,457000,1000
77,80,457000,1000
84,96,458000,1000
77,80,458000,1000
82,96,459000,1000
77,80,459000,1000
67,96,460000,1000
63,96,460000,1000
60,96,460000,1000
75,96,461000,1000
72,96,461000,1000
79,96,461000,1000
75,96,462000,1000
72,96,462000,1000
79,96,462000,1000
75,96,463000,1000
72,96,463000,1000
79,96,463000,1000
75,96,464000,1000
72,96,464000,1000
79,96,464000,1000
80,96,465000,1000
82,96,466000,1000
75,96,466000,1000
72,96,466000,1000
75,96,467000,1000
77,96,468000,500
75,96,468500,500
77,96,469000,500
79,96,469500,2500
89,96,472000,500
87,96,472500,500
89,96,473000,500
91,96,473500,2500
77,96,477000,1000
72,96,477000,1000
80,96,477000,1000
77,96,478000,1000
72,96,478000,1000
80,96,478000,1000
77,96,479000,1000
72,96,479000,1000
80,96,479000,1000
79,96,480000,1000
71,96,480000,1000
74,96,481000,1000
79,96,482000,1000
71,96,482000,1000
77,96,483000,1000
77,96,484000,500
75,96,484500,500
77,96,485000,500
79,96,485500,2500
89,96,488000,500
87,96,488500,500
89,96,489000,500
91,96,489500,1000
79,96,490500,500
77,96,491000,500
75,96,491500,1000
82,96,492500,500
70,96,492500,500
86,96,493000,500
74,96,493000,500
87,96,493500,500
75,96,493500,500
82,96,494500,500
70,96,494500,500
86,96,495000,500
74,96,495000,500
87,96,495500,500
75,96,495500,500
82,96,496500,500
70,96,496500,500
86,96,497000,500
74,96,497000,500
87,96,497500,500
75,96,497500,500
89,96,498000,500
77,96,498000,500
87,96,498500,500
75,96,498500,500
86,96,499000,500
74,96,499000,500
87,96,499500,500
75,96,499500,500
82,96,500500,500
70,96,500500,500
86,96,501000,500
74,96,501000,500
87,96,501500,500
75,96,501500,500
82,96,502500,500
70,96,502500,500
86,96,503000,500
74,96,503000,500
87,96,503500,500
75,96,503500,500
82,96,504500,500
70,96,504500,500
86,96,505000,500
74,96,505000,500
87,96,505500,500
75,96,505500,500
89,96,506000,500
77,96,506000,500
87,96,506500,500
75,96,506500,500
86,96,507000,500
74,96,507000,500
87,96,507500,500
75,96,507500,500
84,96,508000,1000
72,96,508000,1000
84,96,509000,500
72,96,509000,500
86,96,509500,1000
74,96,509500,1000
86,96,510500,1000
74,96,510500,1000
87,96,511500,1500
75,96,511500,1500
82,96,513000,1000
70,96,513000,1000
92,96,514000,1000
80,96,514000,1000
91,96,515000,1000
79,96,515000,1000
89,96,516000,2500
77,96,516000,2500
87,96,518500,500
75,96,518500,500
91,96,519000,500
79,96,519000,500
89,96,519500,124
77,96,519500,124
91,96,519750,124
79,96,519750,124
89,96,520000,4000
77,96,520000,4000
91,96,524000,500
79,96,524000,500
89,96,524500,500
77,96,524500,500
91,96,525000,3000
79,96,525000,3000
63,96,528000,1500
62,96,529500,1000
105,96,530622,62
103,96,530684,62
101,96,530748,62
100,96,530810,62
98,96,530874,62
96,96,530936,62
95,96,530998,62
93,96,531060,62
