note,velocity,position,duration
57,80,52560,455
60,80,53040,227
57,80,53280,113
53,80,53400,113
48,80,53520,113
45,80,53640,113
41,49,53760,119
48,49,54000,119
53,49,54000,119
41,49,54240,119
48,49,54480,119
53,49,54480,119
41,49,54720,119
48,49,54960,119
53,49,54960,119
41,49,55200,119
48,49,55440,119
53,49,55440,119
41,49,55680,119
48,49,55920,119
53,49,55920,119
41,49,56160,119
48,49,56400,119
53,49,56400,119
41,49,56640,119
48,49,56880,119
53,49,56880,119
41,49,57120,119
48,49,57360,119
53,49,57360,119
43,49,57600,119
51,49,57840,119
55,49,57840,119
43,49,58080,119
51,49,58320,119
55,49,58320,119
43,49,58560,119
51,49,58800,119
55,49,58800,119
43,49,59040,119
51,49,59280,119
55,49,59280,119
43,49,59520,119
51,49,59760,119
55,49,59760,119
43,49,60000,119
51,49,60240,119
55,49,60240,119
43,49,60480,119
51,49,60720,119
55,49,60720,119
43,49,60960,119
51,49,61200,119
55,49,61200,119
44,49,61440,119
51,49,61680,119
56,49,61680,119
44,49,61920,119
51,49,62160,119
56,49,62160,119
44,49,62400,119
51,49,62640,119
56,49,62640,119
44,49,62880,119
51,49,63120,119
56,49,63120,119
45,49,63360,119
53,49,63600,119
57,49,63600,119
45,49,63840,119
53,49,64080,119
57,49,64080,119
45,49,64320,119
53,49,64560,119
57,49,64560,119
45,49,64800,119
34,64,65040,455
46,64,65040,455
53,67,65520,227
58,67,65520,431
46,69,65760,227
53,71,66000,227
58,71,66000,227
46,73,66240,227
53,75,66480,227
58,75,66480,443
46,77,66720,227
53,79,66960,227
34,80,67200,455
46,80,67200,455
46,84,67680,227
53,86,67920,455
58,86,67920,455
46,90,68400,227
34,92,68640,227
46,94,68880,227
41,96,69120,227
53,96,69120,227
41,96,69360,227
53,96,69360,227
29,96,69840,683
41,96,69840,683
34,80,71040,227
46,80,71040,227
53,80,71280,119
58,80,71280,119
46,80,71520,119
53,80,71760,119
58,80,71760,119
46,80,72000,119
53,80,72240,119
58,80,72240,119
46,80,72480,119
53,80,72720,119
58,80,72720,119
33,80,72960,227
45,80,72960,227
57,80,73200,119
60,80,73200,119
53,80,73440,119
57,80,73680,119
60,80,73680,119
38,80,73920,227
50,80,73920,227
57,80,74160,119
62,80,74160,119
50,80,74400,119
57,80,74640,119
62,80,74640,119
43,80,74880,227
55,80,74880,227
58,80,75120,119
62,80,75120,119
55,80,75360,119
58,80,75600,119
62,80,75600,119
55,80,75840,119
58,80,76080,119
62,80,76080,119
55,80,76320,119
58,80,76560,119
62,80,76560,119
41,80,76800,227
53,80,76800,227
56,80,77040,119
60,80,77040,119
53,80,77280,227
56,80,77520,119
60,80,77520,119
34,80,77760,227
46,80,77760,227
53,80,78000,119
58,80,78000,119
46,80,78240,119
53,80,78480,119
58,80,78480,119
51,64,78720,119
58,64,78960,119
63,64,78960,119
51,64,79200,119
58,64,79440,119
63,64,79440,119
51,64,79680,119
58,64,79920,119
63,64,79920,119
51,64,80160,119
58,64,80400,119
63,64,80400,119
50,64,80640,119
58,64,80880,119
62,64,80880,119
50,64,81120,119
58,64,81360,119
62,64,81360,119
50,64,81600,119
58,64,81840,119
62,64,81840,215
50,64,82080,119
58,64,82320,119
62,64,82320,119
36,80,82560,227
48,80,82560,227
55,80,82800,119
60,80,82800,119
48,80,83040,119
55,80,83280,119
60,80,83280,119
48,80,83520,119
55,80,83760,119
60,80,83760,119
48,80,84000,119
55,80,84240,119
60,80,84240,119
41,80,84480,1823
53,80,84480,240
53,80,84720,1583
55,80,84960,227
57,80,85200,227
58,80,85440,227
60,80,85680,659
62,80,85920,227
63,80,86160,227
34,80,86400,227
46,80,86400,227
53,80,86640,119
58,80,86640,119
46,80,86880,119
53,80,87120,119
58,80,87120,119
46,80,87360,119
53,80,87600,119
58,80,87600,119
46,80,87840,119
53,80,88080,119
58,80,88080,119
33,80,88320,227
45,80,88320,227
57,80,88560,119
60,80,88560,119
53,80,88800,119
57,80,89040,119
60,80,89040,119
38,80,89280,227
50,80,89280,227
57,80,89520,119
62,80,89520,119
50,80,89760,119
57,80,90000,119
62,80,90000,119
43,80,90240,227
55,80,90240,227
58,80,90480,119
62,80,90480,119
55,80,90720,119
58,80,90960,119
62,80,90960,119
55,80,91200,119
58,80,91440,119
62,80,91440,119
55,80,91680,119
58,80,91920,119
62,80,91920,119
41,80,92160,227
53,80,92160,227
56,80,92400,119
60,80,92400,119
53,80,92640,227
56,80,92880,119
60,80,92880,119
34,80,93120,227
46,80,93120,227
53,80,93360,119
58,80,93360,119
46,80,93600,119
53,80,93840,119
58,80,93840,119
51,64,94080,119
58,64,94320,119
63,64,94320,119
51,64,94560,119
58,64,94800,119
63,64,94800,119
51,64,95040,119
58,64,95280,119
63,64,95280,119
51,64,95520,119
58,64,95760,119
63,64,95760,119
50,64,96000,119
58,64,96240,119
62,64,96240,119
50,64,96480,119
58,64,96720,119
62,64,96720,119
50,64,96960,119
58,64,97200,119
62,64,97200,215
50,64,97440,119
58,64,97680,119
62,64,97680,119
36,80,97920,227
48,80,97920,227
55,80,98160,119
60,80,98160,119
48,80,98400,119
55,80,98640,119
60,80,98640,119
48,80,98880,119
55,80,99120,119
60,80,99120,119
48,80,99360,119
55,80,99600,119
60,80,99600,119
41,80,99840,227
53,80,99840,227
60,80,100080,119
65,80,100080,119
53,80,100320,119
60,80,100560,119
65,80,100560,119
53,80,100800,119
60,80,101040,119
65,80,101040,119
53,80,101280,119
60,80,101520,119
65,80,101520,119
39,80,101760,227
51,80,101760,227
58,80,102000,119
63,80,102000,119
51,80,102240,119
58,80,102480,119
63,80,102480,119
51,80,102720,119
58,80,102960,119
63,80,102960,119
51,80,103200,119
58,80,103440,119
63,80,103440,119
41,80,103680,227
53,80,103680,227
60,80,103920,119
65,80,103920,119
53,80,104160,119
60,80,104400,119
65,80,104400,119
53,80,104640,119
60,80,104880,119
65,80,104880,119
53,80,105120,119
60,80,105360,119
65,80,105360,119
34,80,105600,227
46,80,105600,227
53,80,105840,119
58,80,105840,119
46,80,106080,119
53,80,106320,119
58,80,106320,119
46,80,106560,119
53,80,106800,119
58,80,106800,119
46,80,107040,119
53,80,107280,119
58,80,107280,119
43,80,107520,227
55,80,107520,227
58,80,107760,119
62,80,107760,119
55,80,108000,119
58,80,108240,119
62,80,108240,119
55,80,108480,119
58,80,108720,119
62,80,108720,119
55,80,108960,119
58,80,109200,119
62,80,109200,119
39,80,109440,227
51,80,109440,227
58,80,109680,119
63,80,109680,119
51,80,109920,119
58,80,110160,119
63,80,110160,119
51,80,110400,119
58,80,110640,119
63,80,110640,119
51,80,110880,119
58,80,111120,119
63,80,111120,119
41,80,111360,227
53,80,111360,227
60,80,111600,119
65,80,111600,119
53,80,111840,119
60,80,112080,119
65,80,112080,119
53,80,112320,119
60,80,112560,119
65,80,112560,119
53,80,112800,119
60,80,113040,119
65,80,113040,119
34,80,113280,455
46,80,113280,455
46,80,113760,227
53,80,114000,683
58,80,114000,683
34,80,114720,227
46,80,114720,227
34,80,114960,119
46,80,114960,119
